session_id,final_pnl,max_drawdown,max_position_osmium,max_position_pepper,trades_osmium,trades_pepper
250,-1036.6251620562398,2261.9043578886776,0,80,0,1
251,391.931631721789,803.1420984089491,0,80,0,1
252,-928.7078273835359,2089.927898840513,0,80,0,1
253,-566.2997808827786,1161.2575434400933,0,80,0,1
254,-29.29864827723941,980.5387228652253,0,80,0,1
255,-80.90257764863782,1296.1868422863772,0,80,0,1
256,751.3174027082277,941.778099241259,0,80,0,1
257,224.00011168647325,1565.7150705554523,0,80,0,1
258,-664.5030078368145,1305.18856293516,0,80,0,1
259,-950.8610727853957,1611.081699292874,0,80,0,1
260,-593.6954968019854,1756.8132090509753,0,80,0,1
261,-47.80074018565938,1005.5384882443468,0,80,0,1
262,-126.09705508017214,1869.7154510137625,0,80,0,1
263,-1378.813711578725,2297.735898820043,0,80,0,1
264,-882.4438450724701,1468.3966805349337,0,80,0,1
265,-801.9976566527621,1858.3112937606638,0,80,0,1
266,598.0631604441442,1087.4438582756557,0,80,0,1
267,-1360.8824562055524,2486.2113156641717,0,80,0,1
268,250.22044029366225,1655.4790216428228,0,80,0,1
269,-949.0341108576395,1603.2150762865786,0,80,0,1
270,-1614.4149036022136,2087.1311087324866,0,80,0,1
271,41.51498376968084,801.574629306444,0,80,0,1
272,-477.6091513817664,1416.7293909272994,0,80,0,1
273,-1144.6272406569333,1227.6403466091142,0,80,0,1
274,-141.80055818875553,1842.0513706438942,0,80,0,1
275,13.626903890923131,1304.242135838489,0,80,0,1
276,-1730.0876518451842,2030.4498478047317,0,80,0,1
277,932.982471717638,1000.2594944124576,0,80,0,1
278,-541.8537917069625,1047.3041916057118,0,80,0,1
279,-1468.6223909584223,2376.348009226029,0,80,0,1
280,547.5237085404806,860.6622451939038,0,80,0,1
281,-725.4686221352313,1750.996515198378,0,80,0,1
282,-340.9003725970979,1532.942850777239,0,80,0,1
283,-406.0263269537827,1195.1976450038492,0,80,0,1
284,-252.6133893141523,932.9692233516253,0,80,0,1
285,-82.36589485558216,1372.3266973525751,0,80,0,1
286,-330.14757492765784,1476.4182593809674,0,80,0,1
287,-788.5042522128206,1500.712800202542,0,80,0,1
288,69.89982027962105,1309.4216038802406,0,80,0,1
289,129.09207501634955,1519.5876094435225,0,80,0,1
290,-176.91099914029473,1552.1821312430548,0,80,0,1
291,-434.2433397703571,946.8432969279238,0,80,0,1
292,-765.1175338081666,1691.1826335560763,0,80,0,1
293,-602.9892550192308,1219.8431666440447,0,80,0,1
294,-239.21952129987767,1134.6808852595277,0,80,0,1
295,235.66007143998286,1183.2364921129192,0,80,0,1
296,-358.88762512791436,1645.4669253432658,0,80,0,1
297,-2085.597382017586,2178.5165805151337,0,80,0,1
298,-1316.4489846219658,1950.833420936542,0,80,0,1
299,-1160.2158740555751,1768.3819363038056,0,80,0,1
300,-1181.9267110048677,1494.987276303582,0,80,0,1
301,367.7584441227955,1311.0079628156382,0,80,0,1
302,167.61040300060995,1539.1320100297453,0,80,0,1
303,-625.4499990816694,1590.106806259486,0,80,0,1
304,-133.7913599453168,1381.8996549831936,0,80,0,1
305,-515.5532776035834,1216.6660351215396,0,80,0,1
306,235.51325888349675,1299.369774291641,0,80,0,1
307,-1886.6635707070818,1947.6723639466218,0,80,0,1
308,951.5843486070517,1605.7104734652676,0,80,0,1
309,-658.7057373515563,1475.8728144873166,0,80,0,1
310,-865.2272009381559,1657.8683453385602,0,80,0,1
311,-819.1578599723871,1277.4489487768733,0,80,0,1
312,-247.37071776442463,1486.2588110690704,0,80,0,1
313,416.59285469469614,1081.9247331373626,0,80,0,1
314,-1213.9450855579926,2027.727080742654,0,80,0,1
315,-711.4575972816092,1407.846410772705,0,80,0,1
316,-658.7089965727646,2221.396558024804,0,80,0,1
317,-2050.529704200162,2441.6145759372157,0,80,0,1
318,-2264.1820963605423,2264.1820963605423,0,80,0,1
319,-704.5259776536259,1795.5068301050924,0,80,0,1
320,422.25216599111445,1435.0885199120385,0,80,0,1
321,-739.9179795681266,1683.1849815188907,0,80,0,1
322,62.386855434742756,1004.2426213865983,0,80,0,1
323,616.8967563533224,790.0775467370404,0,80,0,1
324,-1213.8209238101845,1874.8521442174679,0,80,0,1
325,-284.28895069722785,1239.2674586173962,0,80,0,1
326,-478.9940966698341,1646.5772717571817,0,80,0,1
327,-162.447508534824,1958.7457654988393,0,80,0,1
328,-1945.1748284267378,2141.2210292154923,0,80,0,1
329,-144.45109778968617,1126.7447843922419,0,80,0,1
330,142.83630120183807,1368.348634326714,0,80,0,1
331,-930.6623398969532,2320.6249363633688,0,80,0,1
332,-1289.446223483188,1587.346982342482,0,80,0,1
333,132.64414564933395,1611.1015379184391,0,80,0,1
334,297.83292360580526,1741.3120822191704,0,80,0,1
335,-32.77271923562512,1197.9524493062636,0,80,0,1
336,-848.386093924637,1650.1841018397827,0,80,0,1
337,-703.9692717089783,1121.1425925325602,0,80,0,1
338,30.801586319808848,1336.9121868843795,0,80,0,1
339,801.135304987547,902.7560532692587,0,80,0,1
340,-305.36554150108714,983.560877099575,0,80,0,1
341,-1321.9877365165157,2036.8872675268212,0,80,0,1
342,-845.9433266746928,1529.8277679770254,0,80,0,1
343,744.7707660237211,813.6555483153788,0,80,0,1
344,-1094.6955442334875,2215.6854855553247,0,80,0,1
345,-1153.2456552882213,1668.4484069710015,0,80,0,1
346,6.314344614744186,1841.790507584752,0,80,0,1
347,898.4285186266061,638.7931892889901,0,80,0,1
348,858.6573927168502,1507.8593515112298,0,80,0,1
349,-1130.1502859988832,1810.177416262566,0,80,0,1
