session_id,final_pnl,max_drawdown,max_position_osmium,max_position_pepper,trades_osmium,trades_pepper
159,-251.77513644535793,637.4746810810757,0,40,0,1
160,-161.6134262458072,603.9928539649118,0,40,0,1
161,-495.996749818587,717.8097073596145,0,40,0,1
162,-611.0462710345164,1085.934956978308,0,40,0,1
163,160.22161872443394,462.0083338713157,0,40,0,1
164,-130.40398873007507,643.0759043846629,0,40,0,1
165,153.24417482770514,745.4789048457751,0,40,0,1
166,-591.5350446346274,1194.442744907894,0,40,0,1
167,-460.14048412034754,872.779163846717,0,40,0,1
168,-759.6562728748249,1050.4913666931388,0,40,0,1
169,-265.87052389848395,706.5670958438423,0,40,0,1
170,-632.0255426559306,652.246155592904,0,40,0,1
171,89.22298200899968,532.7702209324634,0,40,0,1
172,-355.31875481980387,578.9889519499557,0,40,0,1
173,142.6900910847762,988.3003908898681,0,40,0,1
174,-156.71429531264585,848.0739877270826,0,40,0,1
175,-815.9266144320718,957.0913798870752,0,40,0,1
176,628.539374506392,424.81867582004634,0,40,0,1
177,-652.0897652869462,749.5742209222226,0,40,0,1
178,-531.0511773887265,977.1897494668083,0,40,0,1
179,-745.573023341014,970.0431353894528,0,40,0,1
180,-195.16110822878545,574.2071821492573,0,40,0,1
181,479.74219952261774,447.55964200478047,0,40,0,1
182,-206.96311869108467,517.863415748463,0,40,0,1
183,-267.0623824154318,666.4844780850399,0,40,0,1
184,-981.9589793400373,1229.768483126827,0,40,0,1
185,-222.85788007901283,823.6289915555972,0,40,0,1
186,268.71438745129853,515.2981375112722,0,40,0,1
187,-207.26909569749841,820.2951229813334,0,40,0,1
188,-8.134014246432343,1115.737026693212,0,40,0,1
189,-1057.4190002321557,1473.6767346234992,0,40,0,1
190,-102.44348204013659,712.0291321128316,0,40,0,1
191,462.5222726992797,427.1186488204694,0,40,0,1
192,-1009.0738409732003,1305.5921854510962,0,40,0,1
193,-996.4145725356066,1418.8401579751226,0,40,0,1
194,-97.77219128527213,685.0234818871832,0,40,0,1
195,530.7072054654418,515.1190506844723,0,40,0,1
196,-266.6050366626587,528.8543111716281,0,40,0,1
197,-631.0032050637528,1134.0306205588276,0,40,0,1
198,134.94538554298924,454.7419392541342,0,40,0,1
199,192.22319043643074,755.737668141257,0,40,0,1
200,-94.26763532040059,763.1817338296387,0,40,0,1
201,-609.9284158243972,895.3037624886492,0,40,0,1
202,-473.97114979464095,751.59564504851,0,40,0,1
203,-235.4195554634789,836.6833321092417,0,40,0,1
204,126.47816370619694,449.4220431924332,0,40,0,1
205,-604.3870798978023,949.7529197036056,0,40,0,1
206,288.65336674341233,681.2781140286243,0,40,0,1
207,296.90852528918185,630.7232817958866,0,40,0,1
208,-113.41411371732829,571.8654416871141,0,40,0,1
209,-149.43073933158303,623.7536131570523,0,40,0,1
210,-436.3714159200026,797.3983695538482,0,40,0,1
211,353.2580963704968,499.299148688704,0,40,0,1
212,-255.30683421849972,905.0312154375133,0,40,0,1
213,-463.13656283917953,998.5721815054712,0,40,0,1
214,-250.26185582389007,685.2134518531966,0,40,0,1
215,174.05530382925645,723.4829662792035,0,40,0,1
216,-991.4556719070242,1038.2318329864938,0,40,0,1
217,88.44275614531944,727.6647353688022,0,40,0,1
218,-594.8965299432457,1058.775100434461,0,40,0,1
219,-714.5591746971768,886.7650373052165,0,40,0,1
220,-386.3840984439885,529.5327773718163,0,40,0,1
221,353.58684851945145,461.2008372588607,0,40,0,1
222,318.4301518633147,484.6639931171376,0,40,0,1
223,-631.4500753364991,1295.1326941587322,0,40,0,1
224,-307.5264782199811,789.0096034441667,0,40,0,1
225,415.2493544239842,711.6206440574315,0,40,0,1
226,119.26594940345967,701.7422186276817,0,40,0,1
227,67.74160171972471,672.0094578016433,0,40,0,1
228,533.6540943718283,453.39136555825826,0,40,0,1
229,-870.1813454546209,941.6476824404381,0,40,0,1
230,-1011.5089868892101,1084.4228234019247,0,40,0,1
231,-428.39632830335177,752.6804107454955,0,40,0,1
232,-941.1499331357772,1198.3239999542711,0,40,0,1
233,-74.38435649836902,612.8227448874386,0,40,0,1
